fill	x	y	key	tooltip	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FFC8B6	1	-8	Identify.a.process.for.monitoring.progress.of.t...	0.285550260751397	Identify.a.process.for.monitoring.progress.of.t...	Administer.implementation.survey..e.g..Collabor...	268	0.5	1.5	-8.5	-7.5	#FFC8B6	0
#FF9C80	1	-8	Identify.a.process.for.monitoring.progress.of.t...	0.507127708808683	Identify.a.process.for.monitoring.progress.of.t...	Use.technology.to.increase.the.quality.and.time...	269	0.5	1.5	-8.5	-7.5	#FF9C80	0
#FFC4B0	1	-12	Identify.a.process.for.monitoring.progress.of.t...	0.309378644829644	Identify.a.process.for.monitoring.progress.of.t...	Participate.in.regional..cadre..and.state.event...	270	0.5	1.5	-12.5	-11.5	#FFC4B0	0
#FF997B	1	-9	Identify.a.process.for.monitoring.progress.of.t...	0.52632571209368	Identify.a.process.for.monitoring.progress.of.t...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	271	0.5	1.5	-9.5	-8.5	#FF997B	0
#FF9A7C	1	-8	Identify.a.process.for.monitoring.progress.of.t...	0.521276008598311	Identify.a.process.for.monitoring.progress.of.t...	Develop.and.implement.protocol.for.conducting.w...	272	0.5	1.5	-8.5	-7.5	#FF9A7C	0
#FF9273	1	-7	Identify.a.process.for.monitoring.progress.of.t...	0.558383261815881	Identify.a.process.for.monitoring.progress.of.t...	Annually..summarize.district.wide.fidelity.and....	273	0.5	1.5	-7.5	-6.5	#FF9273	0
#FF9374	1	-9	Identify.a.process.for.monitoring.progress.of.t...	0.553493128586908	Identify.a.process.for.monitoring.progress.of.t...	Establish.district..and.building.level.goal.s.....	274	0.5	1.5	-9.5	-8.5	#FF9374	0
#FF987A	1	-9	Identify.a.process.for.monitoring.progress.of.t...	0.528577094217741	Identify.a.process.for.monitoring.progress.of.t...	Revisit.and.revise.PD.plans.based.on.data.	275	0.5	1.5	-9.5	-8.5	#FF987A	0
#FF8E6E	1	-6	Identify.a.process.for.monitoring.progress.of.t...	0.579009677224461	Identify.a.process.for.monitoring.progress.of.t...	Develop.timelines.and.expectations.aligning.imp...	276	0.5	1.5	-6.5	-5.5	#FF8E6E	0
#FFAB92	1	-10	Identify.a.process.for.monitoring.progress.of.t...	0.432607699906706	Identify.a.process.for.monitoring.progress.of.t...	Align.implementation.goals.with.CSIP..Comprehen...	277	0.5	1.5	-10.5	-9.5	#FFAB92	0
#FF805F	1	-10	Identify.a.process.for.monitoring.progress.of.t...	0.644689824016138	Identify.a.process.for.monitoring.progress.of.t...	Teacher_leader_growth_mindset_In_Place	278	0.5	1.5	-10.5	-9.5	#FF805F	0
#FF7857	1	-8	Identify.a.process.for.monitoring.progress.of.t...	0.677288152710951	Identify.a.process.for.monitoring.progress.of.t...	Total_amount_in_place	279	0.5	1.5	-8.5	-7.5	#FF7857	0
#FFC6B3	1	-5	Identify.a.process.for.monitoring.progress.of.t...	0.296222759977461	Identify.a.process.for.monitoring.progress.of.t...	ETLP_avg	280	0.5	1.5	-5.5	-4.5	#FFC6B3	0
#FFCBBA	1	-11	Participate.in.regional..cadre..and.state.event...	0.269319317347633	Participate.in.regional..cadre..and.state.event...	Form.district.leadership.team..DLT....see.Bluep...	281	0.5	1.5	-11.5	-10.5	#FFCBBA	0
#FFECE5	1	-9	Participate.in.regional..cadre..and.state.event...	0.0987823762444857	Participate.in.regional..cadre..and.state.event...	Designate.district.level.contact.person.	282	0.5	1.5	-9.5	-8.5	#FFECE5	0
#FFD8CA	1	-18	Participate.in.regional..cadre..and.state.event...	0.204304258368185	Participate.in.regional..cadre..and.state.event...	Designate.building.level.contact.person..for.ea...	283	0.5	1.5	-18.5	-17.5	#FFD8CA	0
#FFB69E	1	-16	Participate.in.regional..cadre..and.state.event...	0.380335004150811	Participate.in.regional..cadre..and.state.event...	Develop.protocol.for.maintaining.ongoing.commun...	284	0.5	1.5	-16.5	-15.5	#FFB69E	0
#FFB59D	1	-15	Participate.in.regional..cadre..and.state.event...	0.383664984479915	Participate.in.regional..cadre..and.state.event...	Develop.a.district.wide.plan.for.consistent.and...	285	0.5	1.5	-15.5	-14.5	#FFB59D	0
#FFC4B0	1	-15	Participate.in.regional..cadre..and.state.event...	0.309378644829644	Participate.in.regional..cadre..and.state.event...	Identify.a.process.for.monitoring.progress.of.t...	286	0.5	1.5	-15.5	-14.5	#FFC4B0	0
#FFAC93	1	-14	Participate.in.regional..cadre..and.state.event...	0.428575131078385	Participate.in.regional..cadre..and.state.event...	Administer.Self.Assessment.Practice.Profile.at....	287	0.5	1.5	-14.5	-13.5	#FFAC93	0
#FFDFD3	1	-18	Participate.in.regional..cadre..and.state.event...	0.168174887327998	Participate.in.regional..cadre..and.state.event...	Administer.implementation.survey..e.g..Collabor...	288	0.5	1.5	-18.5	-17.5	#FFDFD3	0
#FFC8B5	1	-15	Participate.in.regional..cadre..and.state.event...	0.288985056137781	Participate.in.regional..cadre..and.state.event...	Use.technology.to.increase.the.quality.and.time...	289	0.5	1.5	-15.5	-14.5	#FFC8B5	0
#FF0000	1	-1	Participate.in.regional..cadre..and.state.event...	1	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	290	0.5	1.5	-1.5	-0.5	#FF0000	0
#FFBCA7	1	-17	Participate.in.regional..cadre..and.state.event...	0.346845180906362	Participate.in.regional..cadre..and.state.event...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	291	0.5	1.5	-17.5	-16.5	#FFBCA7	0
#FFCDBC	1	-16	Participate.in.regional..cadre..and.state.event...	0.259544666959038	Participate.in.regional..cadre..and.state.event...	Develop.and.implement.protocol.for.conducting.w...	292	0.5	1.5	-16.5	-15.5	#FFCDBC	0
#FFC0AB	1	-16	Participate.in.regional..cadre..and.state.event...	0.32807273658388	Participate.in.regional..cadre..and.state.event...	Annually..summarize.district.wide.fidelity.and....	293	0.5	1.5	-16.5	-15.5	#FFC0AB	0
#FFBCA6	1	-14	Participate.in.regional..cadre..and.state.event...	0.348234196939126	Participate.in.regional..cadre..and.state.event...	Establish.district..and.building.level.goal.s.....	294	0.5	1.5	-14.5	-13.5	#FFBCA6	0
#FFDFD3	1	-19	Participate.in.regional..cadre..and.state.event...	0.168972486640601	Participate.in.regional..cadre..and.state.event...	Revisit.and.revise.PD.plans.based.on.data.	295	0.5	1.5	-19.5	-18.5	#FFDFD3	0
#FFB29A	1	-15	Participate.in.regional..cadre..and.state.event...	0.398286331588968	Participate.in.regional..cadre..and.state.event...	Develop.timelines.and.expectations.aligning.imp...	296	0.5	1.5	-15.5	-14.5	#FFB29A	0
#FFBAA4	1	-15	Participate.in.regional..cadre..and.state.event...	0.356661503874277	Participate.in.regional..cadre..and.state.event...	Align.implementation.goals.with.CSIP..Comprehen...	297	0.5	1.5	-15.5	-14.5	#FFBAA4	0
#FFB198	1	-16	Participate.in.regional..cadre..and.state.event...	0.405793732093914	Participate.in.regional..cadre..and.state.event...	Teacher_leader_growth_mindset_In_Place	298	0.5	1.5	-16.5	-15.5	#FFB198	0
#FFAD93	1	-16	Participate.in.regional..cadre..and.state.event...	0.427207782680756	Participate.in.regional..cadre..and.state.event...	Total_amount_in_place	299	0.5	1.5	-16.5	-15.5	#FFAD93	0
#FFE9E1	1	-17	Participate.in.regional..cadre..and.state.event...	0.115203548340574	Participate.in.regional..cadre..and.state.event...	ETLP_avg	300	0.5	1.5	-17.5	-16.5	#FFE9E1	0
#FFD6C8	1	-16	Revisit.and.revise.PD.plans.based.on.data.	0.21401235800266	Revisit.and.revise.PD.plans.based.on.data.	Form.district.leadership.team..DLT....see.Bluep...	301	0.5	1.5	-16.5	-15.5	#FFD6C8	0
#FFECE5	1	-7	Revisit.and.revise.PD.plans.based.on.data.	0.0999556766069937	Revisit.and.revise.PD.plans.based.on.data.	Designate.district.level.contact.person.	302	0.5	1.5	-7.5	-6.5	#FFECE5	0
#FFD6C7	1	-17	Revisit.and.revise.PD.plans.based.on.data.	0.215967987585296	Revisit.and.revise.PD.plans.based.on.data.	Designate.building.level.contact.person..for.ea...	303	0.5	1.5	-17.5	-16.5	#FFD6C7	0
#FFAB91	1	-10	Revisit.and.revise.PD.plans.based.on.data.	0.433984494187783	Revisit.and.revise.PD.plans.based.on.data.	Develop.protocol.for.maintaining.ongoing.commun...	304	0.5	1.5	-10.5	-9.5	#FFAB91	0
#FFAB91	1	-11	Revisit.and.revise.PD.plans.based.on.data.	0.433071029241853	Revisit.and.revise.PD.plans.based.on.data.	Develop.a.district.wide.plan.for.consistent.and...	305	0.5	1.5	-11.5	-10.5	#FFAB91	0
#FF987A	1	-10	Revisit.and.revise.PD.plans.based.on.data.	0.528577094217741	Revisit.and.revise.PD.plans.based.on.data.	Identify.a.process.for.monitoring.progress.of.t...	306	0.5	1.5	-10.5	-9.5	#FF987A	0
#FFA084	1	-10	Revisit.and.revise.PD.plans.based.on.data.	0.48829363861737	Revisit.and.revise.PD.plans.based.on.data.	Administer.Self.Assessment.Practice.Profile.at....	307	0.5	1.5	-10.5	-9.5	#FFA084	0
#FFC1AC	1	-6	Revisit.and.revise.PD.plans.based.on.data.	0.323490808177683	Revisit.and.revise.PD.plans.based.on.data.	Administer.implementation.survey..e.g..Collabor...	308	0.5	1.5	-6.5	-5.5	#FFC1AC	0
#FF9678	1	-5	Revisit.and.revise.PD.plans.based.on.data.	0.538985913172683	Revisit.and.revise.PD.plans.based.on.data.	Use.technology.to.increase.the.quality.and.time...	309	0.5	1.5	-5.5	-4.5	#FF9678	0
#FFDFD3	1	-17	Revisit.and.revise.PD.plans.based.on.data.	0.168972486640601	Revisit.and.revise.PD.plans.based.on.data.	Participate.in.regional..cadre..and.state.event...	310	0.5	1.5	-17.5	-16.5	#FFDFD3	0
#FF8969	1	-5	Revisit.and.revise.PD.plans.based.on.data.	0.600585823052313	Revisit.and.revise.PD.plans.based.on.data.	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	311	0.5	1.5	-5.5	-4.5	#FF8969	0
#FFAA90	1	-12	Revisit.and.revise.PD.plans.based.on.data.	0.440315051650756	Revisit.and.revise.PD.plans.based.on.data.	Develop.and.implement.protocol.for.conducting.w...	312	0.5	1.5	-12.5	-11.5	#FFAA90	0
#FF9577	1	-8	Revisit.and.revise.PD.plans.based.on.data.	0.544160733984543	Revisit.and.revise.PD.plans.based.on.data.	Annually..summarize.district.wide.fidelity.and....	313	0.5	1.5	-8.5	-7.5	#FF9577	0
#FF8F6F	1	-5	Revisit.and.revise.PD.plans.based.on.data.	0.574634380482613	Revisit.and.revise.PD.plans.based.on.data.	Establish.district..and.building.level.goal.s.....	314	0.5	1.5	-5.5	-4.5	#FF8F6F	0
#FF0000	1	-1	Revisit.and.revise.PD.plans.based.on.data.	1	Revisit.and.revise.PD.plans.based.on.data.	Revisit.and.revise.PD.plans.based.on.data.	315	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF9071	1	-8	Revisit.and.revise.PD.plans.based.on.data.	0.567105122375926	Revisit.and.revise.PD.plans.based.on.data.	Develop.timelines.and.expectations.aligning.imp...	316	0.5	1.5	-8.5	-7.5	#FF9071	0
#FFA286	1	-6	Revisit.and.revise.PD.plans.based.on.data.	0.481968677151547	Revisit.and.revise.PD.plans.based.on.data.	Align.implementation.goals.with.CSIP..Comprehen...	317	0.5	1.5	-6.5	-5.5	#FFA286	0
#FF714F	1	-3	Revisit.and.revise.PD.plans.based.on.data.	0.711623977626989	Revisit.and.revise.PD.plans.based.on.data.	Teacher_leader_growth_mindset_In_Place	318	0.5	1.5	-3.5	-2.5	#FF714F	0
#FF7553	1	-6	Revisit.and.revise.PD.plans.based.on.data.	0.694481875549214	Revisit.and.revise.PD.plans.based.on.data.	Total_amount_in_place	319	0.5	1.5	-6.5	-5.5	#FF7553	0
#FFCFBF	1	-9	Revisit.and.revise.PD.plans.based.on.data.	0.25024678315925	Revisit.and.revise.PD.plans.based.on.data.	ETLP_avg	320	0.5	1.5	-9.5	-8.5	#FFCFBF	0
#FFBDA8	1	-5	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.342842876310744	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Form.district.leadership.team..DLT....see.Bluep...	321	0.5	1.5	-5.5	-4.5	#FFBDA8	0
#FFEDE6	1	-10	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.0942718428142501	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Designate.district.level.contact.person.	322	0.5	1.5	-10.5	-9.5	#FFEDE6	0
#FFB69E	1	-5	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.380189131754752	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Designate.building.level.contact.person..for.ea...	323	0.5	1.5	-5.5	-4.5	#FFB69E	0
#FF9779	1	-7	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.532736571597973	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Develop.protocol.for.maintaining.ongoing.commun...	324	0.5	1.5	-7.5	-6.5	#FF9779	0
#FFA98F	1	-9	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.444673452126606	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Develop.a.district.wide.plan.for.consistent.and...	325	0.5	1.5	-9.5	-8.5	#FFA98F	0
#FF997B	1	-11	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.52632571209368	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Identify.a.process.for.monitoring.progress.of.t...	326	0.5	1.5	-11.5	-10.5	#FF997B	0
#FF7F5E	1	-4	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.646594050784722	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Administer.Self.Assessment.Practice.Profile.at....	327	0.5	1.5	-4.5	-3.5	#FF7F5E	0
#FFBAA3	1	-4	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.36066342750557	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Administer.implementation.survey..e.g..Collabor...	328	0.5	1.5	-4.5	-3.5	#FFBAA3	0
#FFA286	1	-10	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.480222419192061	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Use.technology.to.increase.the.quality.and.time...	329	0.5	1.5	-10.5	-9.5	#FFA286	0
#FFBCA7	1	-10	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.346845180906362	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Participate.in.regional..cadre..and.state.event...	330	0.5	1.5	-10.5	-9.5	#FFBCA7	0
#FF0000	1	-1	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	1	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	331	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF9E81	1	-9	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.499229270938786	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Develop.and.implement.protocol.for.conducting.w...	332	0.5	1.5	-9.5	-8.5	#FF9E81	0
#FF9A7D	1	-10	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.518571173942665	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Annually..summarize.district.wide.fidelity.and....	333	0.5	1.5	-10.5	-9.5	#FF9A7D	0
#FF9678	1	-10	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.537290978148908	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Establish.district..and.building.level.goal.s.....	334	0.5	1.5	-10.5	-9.5	#FF9678	0
#FF8969	1	-4	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.600585823052313	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Revisit.and.revise.PD.plans.based.on.data.	335	0.5	1.5	-4.5	-3.5	#FF8969	0
#FF9374	1	-10	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.554534015450537	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Develop.timelines.and.expectations.aligning.imp...	336	0.5	1.5	-10.5	-9.5	#FF9374	0
#FFAD94	1	-11	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.423555848173312	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Align.implementation.goals.with.CSIP..Comprehen...	337	0.5	1.5	-11.5	-10.5	#FFAD94	0
#FF7250	1	-5	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.706857754732344	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Teacher_leader_growth_mindset_In_Place	338	0.5	1.5	-5.5	-4.5	#FF7250	0
#FF7150	1	-4	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.708448604181814	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	Total_amount_in_place	339	0.5	1.5	-4.5	-3.5	#FF7150	0
#FFCDBC	1	-8	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	0.262383807179692	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	ETLP_avg	340	0.5	1.5	-8.5	-7.5	#FFCDBC	0
#FFCBBA	1	-12	Teacher_leader_growth_mindset_In_Place	0.269298659304246	Teacher_leader_growth_mindset_In_Place	Form.district.leadership.team..DLT....see.Bluep...	341	0.5	1.5	-12.5	-11.5	#FFCBBA	0
#FFF1EB	1	-14	Teacher_leader_growth_mindset_In_Place	0.0755094319440272	Teacher_leader_growth_mindset_In_Place	Designate.district.level.contact.person.	342	0.5	1.5	-14.5	-13.5	#FFF1EB	0
#FFCCBB	1	-11	Teacher_leader_growth_mindset_In_Place	0.264981866317592	Teacher_leader_growth_mindset_In_Place	Designate.building.level.contact.person..for.ea...	343	0.5	1.5	-11.5	-10.5	#FFCCBB	0
#FF9C7F	1	-8	Teacher_leader_growth_mindset_In_Place	0.510386466830403	Teacher_leader_growth_mindset_In_Place	Develop.protocol.for.maintaining.ongoing.commun...	344	0.5	1.5	-8.5	-7.5	#FF9C7F	0
#FFA388	1	-6	Teacher_leader_growth_mindset_In_Place	0.473929560540418	Teacher_leader_growth_mindset_In_Place	Develop.a.district.wide.plan.for.consistent.and...	345	0.5	1.5	-6.5	-5.5	#FFA388	0
#FF805F	1	-3	Teacher_leader_growth_mindset_In_Place	0.644689824016138	Teacher_leader_growth_mindset_In_Place	Identify.a.process.for.monitoring.progress.of.t...	346	0.5	1.5	-3.5	-2.5	#FF805F	0
#FF7150	1	-2	Teacher_leader_growth_mindset_In_Place	0.708043444387868	Teacher_leader_growth_mindset_In_Place	Administer.Self.Assessment.Practice.Profile.at....	347	0.5	1.5	-2.5	-1.5	#FF7150	0
#FFA489	1	-2	Teacher_leader_growth_mindset_In_Place	0.46952498100492	Teacher_leader_growth_mindset_In_Place	Administer.implementation.survey..e.g..Collabor...	348	0.5	1.5	-2.5	-1.5	#FFA489	0
#FF7857	1	-3	Teacher_leader_growth_mindset_In_Place	0.677985569760587	Teacher_leader_growth_mindset_In_Place	Use.technology.to.increase.the.quality.and.time...	349	0.5	1.5	-3.5	-2.5	#FF7857	0
#FFB198	1	-4	Teacher_leader_growth_mindset_In_Place	0.405793732093914	Teacher_leader_growth_mindset_In_Place	Participate.in.regional..cadre..and.state.event...	350	0.5	1.5	-4.5	-3.5	#FFB198	0
#FF7250	1	-3	Teacher_leader_growth_mindset_In_Place	0.706857754732344	Teacher_leader_growth_mindset_In_Place	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	351	0.5	1.5	-3.5	-2.5	#FF7250	0
#FF7D5C	1	-2	Teacher_leader_growth_mindset_In_Place	0.658563146821866	Teacher_leader_growth_mindset_In_Place	Develop.and.implement.protocol.for.conducting.w...	352	0.5	1.5	-2.5	-1.5	#FF7D5C	0
#FF7452	1	-2	Teacher_leader_growth_mindset_In_Place	0.69891403848331	Teacher_leader_growth_mindset_In_Place	Annually..summarize.district.wide.fidelity.and....	353	0.5	1.5	-2.5	-1.5	#FF7452	0
#FF7C5B	1	-2	Teacher_leader_growth_mindset_In_Place	0.659972065988447	Teacher_leader_growth_mindset_In_Place	Establish.district..and.building.level.goal.s.....	354	0.5	1.5	-2.5	-1.5	#FF7C5B	0
#FF714F	1	-2	Teacher_leader_growth_mindset_In_Place	0.711623977626989	Teacher_leader_growth_mindset_In_Place	Revisit.and.revise.PD.plans.based.on.data.	355	0.5	1.5	-2.5	-1.5	#FF714F	0
#FF8161	1	-4	Teacher_leader_growth_mindset_In_Place	0.636279001449344	Teacher_leader_growth_mindset_In_Place	Develop.timelines.and.expectations.aligning.imp...	356	0.5	1.5	-4.5	-3.5	#FF8161	0
#FF977A	1	-4	Teacher_leader_growth_mindset_In_Place	0.531552755917045	Teacher_leader_growth_mindset_In_Place	Align.implementation.goals.with.CSIP..Comprehen...	357	0.5	1.5	-4.5	-3.5	#FF977A	0
#FF0000	1	-1	Teacher_leader_growth_mindset_In_Place	1	Teacher_leader_growth_mindset_In_Place	Teacher_leader_growth_mindset_In_Place	358	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF2F17	1	-2	Teacher_leader_growth_mindset_In_Place	0.938837462308852	Teacher_leader_growth_mindset_In_Place	Total_amount_in_place	359	0.5	1.5	-2.5	-1.5	#FF2F17	0
#FFC1AD	1	-3	Teacher_leader_growth_mindset_In_Place	0.321627062261124	Teacher_leader_growth_mindset_In_Place	ETLP_avg	360	0.5	1.5	-3.5	-2.5	#FFC1AD	0
#FFAD94	1	-2	Total_amount_in_place	0.42420209230458	Total_amount_in_place	Form.district.leadership.team..DLT....see.Bluep...	361	0.5	1.5	-2.5	-1.5	#FFAD94	0
#FFE3D8	1	-6	Total_amount_in_place	0.149109306443028	Total_amount_in_place	Designate.district.level.contact.person.	362	0.5	1.5	-6.5	-5.5	#FFE3D8	0
#FFB39B	1	-3	Total_amount_in_place	0.395601362208105	Total_amount_in_place	Designate.building.level.contact.person..for.ea...	363	0.5	1.5	-3.5	-2.5	#FFB39B	0
#FF7C5B	1	-2	Total_amount_in_place	0.663327818106001	Total_amount_in_place	Develop.protocol.for.maintaining.ongoing.commun...	364	0.5	1.5	-2.5	-1.5	#FF7C5B	0
#FF8060	1	-2	Total_amount_in_place	0.641049939547203	Total_amount_in_place	Develop.a.district.wide.plan.for.consistent.and...	365	0.5	1.5	-2.5	-1.5	#FF8060	0
#FF7857	1	-2	Total_amount_in_place	0.677288152710951	Total_amount_in_place	Identify.a.process.for.monitoring.progress.of.t...	366	0.5	1.5	-2.5	-1.5	#FF7857	0
#FF7654	1	-3	Total_amount_in_place	0.689465621980257	Total_amount_in_place	Administer.Self.Assessment.Practice.Profile.at....	367	0.5	1.5	-3.5	-2.5	#FF7654	0
#FFA88D	1	-3	Total_amount_in_place	0.451263638931702	Total_amount_in_place	Administer.implementation.survey..e.g..Collabor...	368	0.5	1.5	-3.5	-2.5	#FFA88D	0
#FF7351	1	-2	Total_amount_in_place	0.702542019403583	Total_amount_in_place	Use.technology.to.increase.the.quality.and.time...	369	0.5	1.5	-2.5	-1.5	#FF7351	0
#FFAD93	1	-3	Total_amount_in_place	0.427207782680756	Total_amount_in_place	Participate.in.regional..cadre..and.state.event...	370	0.5	1.5	-3.5	-2.5	#FFAD93	0
#FF7150	1	-2	Total_amount_in_place	0.708448604181814	Total_amount_in_place	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	371	0.5	1.5	-2.5	-1.5	#FF7150	0
#FF8161	1	-3	Total_amount_in_place	0.635983212146255	Total_amount_in_place	Develop.and.implement.protocol.for.conducting.w...	372	0.5	1.5	-3.5	-2.5	#FF8161	0
#FF7958	1	-3	Total_amount_in_place	0.675553909060131	Total_amount_in_place	Annually..summarize.district.wide.fidelity.and....	373	0.5	1.5	-3.5	-2.5	#FF7958	0
#FF8767	1	-3	Total_amount_in_place	0.611386570890257	Total_amount_in_place	Establish.district..and.building.level.goal.s.....	374	0.5	1.5	-3.5	-2.5	#FF8767	0
#FF7553	1	-3	Total_amount_in_place	0.694481875549214	Total_amount_in_place	Revisit.and.revise.PD.plans.based.on.data.	375	0.5	1.5	-3.5	-2.5	#FF7553	0
#FF6E4D	1	-2	Total_amount_in_place	0.721809092032277	Total_amount_in_place	Develop.timelines.and.expectations.aligning.imp...	376	0.5	1.5	-2.5	-1.5	#FF6E4D	0
#FF8262	1	-3	Total_amount_in_place	0.63281515202809	Total_amount_in_place	Align.implementation.goals.with.CSIP..Comprehen...	377	0.5	1.5	-3.5	-2.5	#FF8262	0
#FF2F17	1	-2	Total_amount_in_place	0.938837462308852	Total_amount_in_place	Teacher_leader_growth_mindset_In_Place	378	0.5	1.5	-2.5	-1.5	#FF2F17	0
#FF0000	1	-1	Total_amount_in_place	1	Total_amount_in_place	Total_amount_in_place	379	0.5	1.5	-1.5	-0.5	#FF0000	0
#FFC2AE	1	-4	Total_amount_in_place	0.315559331536199	Total_amount_in_place	ETLP_avg	380	0.5	1.5	-4.5	-3.5	#FFC2AE	0
#FFD4C5	1	-14	Use.technology.to.increase.the.quality.and.time...	0.224463680134317	Use.technology.to.increase.the.quality.and.time...	Form.district.leadership.team..DLT....see.Bluep...	381	0.5	1.5	-14.5	-13.5	#FFD4C5	0
#FFECE5	1	-8	Use.technology.to.increase.the.quality.and.time...	0.0998484010835171	Use.technology.to.increase.the.quality.and.time...	Designate.district.level.contact.person.	382	0.5	1.5	-8.5	-7.5	#FFECE5	0
#FFCDBB	1	-12	Use.technology.to.increase.the.quality.and.time...	0.262824037758337	Use.technology.to.increase.the.quality.and.time...	Designate.building.level.contact.person..for.ea...	383	0.5	1.5	-12.5	-11.5	#FFCDBB	0
#FF8F70	1	-4	Use.technology.to.increase.the.quality.and.time...	0.573084157844596	Use.technology.to.increase.the.quality.and.time...	Develop.protocol.for.maintaining.ongoing.commun...	384	0.5	1.5	-4.5	-3.5	#FF8F70	0
#FFA58A	1	-7	Use.technology.to.increase.the.quality.and.time...	0.46423931914266	Use.technology.to.increase.the.quality.and.time...	Develop.a.district.wide.plan.for.consistent.and...	385	0.5	1.5	-7.5	-6.5	#FFA58A	0
#FF9C80	1	-13	Use.technology.to.increase.the.quality.and.time...	0.507127708808683	Use.technology.to.increase.the.quality.and.time...	Identify.a.process.for.monitoring.progress.of.t...	386	0.5	1.5	-13.5	-12.5	#FF9C80	0
#FFA78C	1	-12	Use.technology.to.increase.the.quality.and.time...	0.453613365075094	Use.technology.to.increase.the.quality.and.time...	Administer.Self.Assessment.Practice.Profile.at....	387	0.5	1.5	-12.5	-11.5	#FFA78C	0
#FFD0C0	1	-11	Use.technology.to.increase.the.quality.and.time...	0.245355759940124	Use.technology.to.increase.the.quality.and.time...	Administer.implementation.survey..e.g..Collabor...	388	0.5	1.5	-11.5	-10.5	#FFD0C0	0
#FF0000	1	-1	Use.technology.to.increase.the.quality.and.time...	1	Use.technology.to.increase.the.quality.and.time...	Use.technology.to.increase.the.quality.and.time...	389	0.5	1.5	-1.5	-0.5	#FF0000	0
#FFC8B5	1	-13	Use.technology.to.increase.the.quality.and.time...	0.288985056137781	Use.technology.to.increase.the.quality.and.time...	Participate.in.regional..cadre..and.state.event...	390	0.5	1.5	-13.5	-12.5	#FFC8B5	0
#FFA286	1	-12	Use.technology.to.increase.the.quality.and.time...	0.480222419192061	Use.technology.to.increase.the.quality.and.time...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	391	0.5	1.5	-12.5	-11.5	#FFA286	0
#FF9779	1	-7	Use.technology.to.increase.the.quality.and.time...	0.53440666602507	Use.technology.to.increase.the.quality.and.time...	Develop.and.implement.protocol.for.conducting.w...	392	0.5	1.5	-7.5	-6.5	#FF9779	0
