x	y	label	showSelected1	showSelected2	group
2.5	0	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Total_amount_in_place	56
2.5	0	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Total_amount_in_place	75
2.5	0	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Total_amount_in_place	94
2.5	0	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Total_amount_in_place	113
2.5	0	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Total_amount_in_place	132
2.5	0	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Total_amount_in_place	151
2.5	0	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Total_amount_in_place	170
2.5	0	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Total_amount_in_place	189
2.5	0	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Total_amount_in_place	208
2.5	0	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Total_amount_in_place	227
2.5	0	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Total_amount_in_place	246
2.5	0	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Total_amount_in_place	265
2.5	0	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Total_amount_in_place	284
2.5	0	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Total_amount_in_place	303
2.5	0	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Total_amount_in_place	322
5	0	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Total_amount_in_place	341
8.5	0	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Total_amount_in_place	360
