x	y	label	showSelected1	group
2	9	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	17	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	8	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	12	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..min	20
2	9	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..max	21
2	7	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..mean	22
2	14	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..sd	23
2	8	Reduced.Lunch.Eligible.min	Pupil.Teacher.Ratio..Public.School..median	24
2	5	Reduced.Lunch.Eligible.min	Free.Lunch.Eligible.mean	25
2	9	Reduced.Lunch.Eligible.min	Free.Lunch.Eligible.sd	26
2	5	Reduced.Lunch.Eligible.min	Free.Lunch.Eligible.median	27
2	1	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.min	28
2	1	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.mean	29
2	7	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.sd	30
2	1	Reduced.Lunch.Eligible.min	Reduced.Lunch.Eligible.median	31
2	9	Reduced.Lunch.Eligible.min	Total.Students.mean	32
2	16	Reduced.Lunch.Eligible.min	Total.Students.sd	33
2	8	Reduced.Lunch.Eligible.min	Total.Students.median	34
2	6	Reduced.Lunch.Eligible.min	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	11	Reduced.Lunch.Eligible.min	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	6	Reduced.Lunch.Eligible.min	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	3	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.min	38
2	4	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.max	39
2	2	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.mean	40
2	11	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.sd	41
2	2	Reduced.Lunch.Eligible.min	Free.Reduced.Lunch.Rate.median	42
2	9	Reduced.Lunch.Eligible.min	City..Large	43
2	10	Reduced.Lunch.Eligible.min	Rural..Distant	44
2	12	Reduced.Lunch.Eligible.min	Rural..Remote	45
2	15	Reduced.Lunch.Eligible.min	Suburb..Large	46
2	5	Reduced.Lunch.Eligible.min	Town..Distant	47
2	2	Rural..Distant	Designate.district.level.contact.person.	1
2	19	Rural..Distant	Administer.implementation.survey..e.g..Collabor...	2
2	20	Rural..Distant	Use.technology.to.increase.the.quality.and.time...	3
2	17	Rural..Distant	Participate.in.regional..cadre..and.state.event...	4
2	17	Rural..Distant	Annually..summarize.district.wide.fidelity.and....	5
2	13	Rural..Distant	Align.implementation.goals.with.CSIP..Comprehen...	6
2	15	Rural..Distant	CFA.avg	7
2	15	Rural..Distant	ETLP.avg	8
2	13	Rural..Distant	DBDM.avg	9
2	6	Rural..Distant	PD.avg	10
2	9	Rural..Distant	Leadership.avg	11
2	11	Rural..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	13	Rural..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	11	Rural..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	5	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	10	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	10	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	11	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	10	Rural..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	6	Rural..Distant	Pupil.Teacher.Ratio..Public.School..min	20
2	16	Rural..Distant	Pupil.Teacher.Ratio..Public.School..max	21
2	17	Rural..Distant	Pupil.Teacher.Ratio..Public.School..mean	22
2	8	Rural..Distant	Pupil.Teacher.Ratio..Public.School..sd	23
2	14	Rural..Distant	Pupil.Teacher.Ratio..Public.School..median	24
2	11	Rural..Distant	Free.Lunch.Eligible.mean	25
2	13	Rural..Distant	Free.Lunch.Eligible.sd	26
2	10	Rural..Distant	Free.Lunch.Eligible.median	27
2	9	Rural..Distant	Reduced.Lunch.Eligible.min	28
2	11	Rural..Distant	Reduced.Lunch.Eligible.mean	29
2	14	Rural..Distant	Reduced.Lunch.Eligible.sd	30
2	11	Rural..Distant	Reduced.Lunch.Eligible.median	31
2	11	Rural..Distant	Total.Students.mean	32
2	13	Rural..Distant	Total.Students.sd	33
2	11	Rural..Distant	Total.Students.median	34
2	11	Rural..Distant	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	13	Rural..Distant	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	10	Rural..Distant	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	18	Rural..Distant	Free.Reduced.Lunch.Rate.min	38
2	20	Rural..Distant	Free.Reduced.Lunch.Rate.max	39
2	17	Rural..Distant	Free.Reduced.Lunch.Rate.mean	40
2	14	Rural..Distant	Free.Reduced.Lunch.Rate.sd	41
2	19	Rural..Distant	Free.Reduced.Lunch.Rate.median	42
2	12	Rural..Distant	City..Large	43
2	1	Rural..Distant	Rural..Distant	44
2	3	Rural..Distant	Rural..Remote	45
2	7	Rural..Distant	Suburb..Large	46
2	11	Rural..Distant	Town..Distant	47
2	15	Rural..Remote	Designate.district.level.contact.person.	1
2	8	Rural..Remote	Administer.implementation.survey..e.g..Collabor...	2
2	11	Rural..Remote	Use.technology.to.increase.the.quality.and.time...	3
2	14	Rural..Remote	Participate.in.regional..cadre..and.state.event...	4
2	19	Rural..Remote	Annually..summarize.district.wide.fidelity.and....	5
2	20	Rural..Remote	Align.implementation.goals.with.CSIP..Comprehen...	6
2	16	Rural..Remote	CFA.avg	7
2	18	Rural..Remote	ETLP.avg	8
2	18	Rural..Remote	DBDM.avg	9
2	18	Rural..Remote	PD.avg	10
2	20	Rural..Remote	Leadership.avg	11
2	13	Rural..Remote	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	12	Rural..Remote	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	12	Rural..Remote	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	17	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	12	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	13	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	12	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	12	Rural..Remote	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	9	Rural..Remote	Pupil.Teacher.Ratio..Public.School..min	20
2	11	Rural..Remote	Pupil.Teacher.Ratio..Public.School..max	21
2	10	Rural..Remote	Pupil.Teacher.Ratio..Public.School..mean	22
2	12	Rural..Remote	Pupil.Teacher.Ratio..Public.School..sd	23
2	10	Rural..Remote	Pupil.Teacher.Ratio..Public.School..median	24
2	12	Rural..Remote	Free.Lunch.Eligible.mean	25
2	11	Rural..Remote	Free.Lunch.Eligible.sd	26
2	12	Rural..Remote	Free.Lunch.Eligible.median	27
2	12	Rural..Remote	Reduced.Lunch.Eligible.min	28
2	13	Rural..Remote	Reduced.Lunch.Eligible.mean	29
2	13	Rural..Remote	Reduced.Lunch.Eligible.sd	30
2	13	Rural..Remote	Reduced.Lunch.Eligible.median	31
2	13	Rural..Remote	Total.Students.mean	32
2	12	Rural..Remote	Total.Students.sd	33
2	12	Rural..Remote	Total.Students.median	34
2	12	Rural..Remote	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	12	Rural..Remote	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	11	Rural..Remote	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	19	Rural..Remote	Free.Reduced.Lunch.Rate.min	38
2	7	Rural..Remote	Free.Reduced.Lunch.Rate.max	39
2	12	Rural..Remote	Free.Reduced.Lunch.Rate.mean	40
2	17	Rural..Remote	Free.Reduced.Lunch.Rate.sd	41
2	12	Rural..Remote	Free.Reduced.Lunch.Rate.median	42
2	14	Rural..Remote	City..Large	43
2	5	Rural..Remote	Rural..Distant	44
2	1	Rural..Remote	Rural..Remote	45
2	11	Rural..Remote	Suburb..Large	46
2	10	Rural..Remote	Town..Distant	47
2	14	Suburb..Large	Designate.district.level.contact.person.	1
2	17	Suburb..Large	Administer.implementation.survey..e.g..Collabor...	2
2	15	Suburb..Large	Use.technology.to.increase.the.quality.and.time...	3
2	19	Suburb..Large	Participate.in.regional..cadre..and.state.event...	4
2	18	Suburb..Large	Annually..summarize.district.wide.fidelity.and....	5
2	14	Suburb..Large	Align.implementation.goals.with.CSIP..Comprehen...	6
2	18	Suburb..Large	CFA.avg	7
2	16	Suburb..Large	ETLP.avg	8
2	16	Suburb..Large	DBDM.avg	9
2	17	Suburb..Large	PD.avg	10
2	19	Suburb..Large	Leadership.avg	11
2	8	Suburb..Large	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	8	Suburb..Large	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	9	Suburb..Large	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	11	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	7	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	8	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	8	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	9	Suburb..Large	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	19	Suburb..Large	Pupil.Teacher.Ratio..Public.School..min	20
2	14	Suburb..Large	Pupil.Teacher.Ratio..Public.School..max	21
2	12	Suburb..Large	Pupil.Teacher.Ratio..Public.School..mean	22
2	18	Suburb..Large	Pupil.Teacher.Ratio..Public.School..sd	23
2	13	Suburb..Large	Pupil.Teacher.Ratio..Public.School..median	24
2	20	Suburb..Large	Free.Lunch.Eligible.mean	25
2	18	Suburb..Large	Free.Lunch.Eligible.sd	26
2	20	Suburb..Large	Free.Lunch.Eligible.median	27
2	19	Suburb..Large	Reduced.Lunch.Eligible.min	28
2	16	Suburb..Large	Reduced.Lunch.Eligible.mean	29
2	15	Suburb..Large	Reduced.Lunch.Eligible.sd	30
2	16	Suburb..Large	Reduced.Lunch.Eligible.median	31
2	8	Suburb..Large	Total.Students.mean	32
2	8	Suburb..Large	Total.Students.sd	33
2	9	Suburb..Large	Total.Students.median	34
2	19	Suburb..Large	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	18	Suburb..Large	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	19	Suburb..Large	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	4	Suburb..Large	Free.Reduced.Lunch.Rate.min	38
2	6	Suburb..Large	Free.Reduced.Lunch.Rate.max	39
2	4	Suburb..Large	Free.Reduced.Lunch.Rate.mean	40
2	12	Suburb..Large	Free.Reduced.Lunch.Rate.sd	41
2	4	Suburb..Large	Free.Reduced.Lunch.Rate.median	42
2	18	Suburb..Large	City..Large	43
2	12	Suburb..Large	Rural..Distant	44
2	14	Suburb..Large	Rural..Remote	45
2	1	Suburb..Large	Suburb..Large	46
2	18	Suburb..Large	Town..Distant	47
2	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Designate.district.level.contact.person.	1
2	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Administer.implementation.survey..e.g..Collabor...	2
2	6	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Use.technology.to.increase.the.quality.and.time...	3
2	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Participate.in.regional..cadre..and.state.event...	4
2	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Annually..summarize.district.wide.fidelity.and....	5
2	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Align.implementation.goals.with.CSIP..Comprehen...	6
2	6	Total.Students..All.Grades..Excludes.AE...Public.School..sd	CFA.avg	7
2	9	Total.Students..All.Grades..Excludes.AE...Public.School..sd	ETLP.avg	8
2	6	Total.Students..All.Grades..Excludes.AE...Public.School..sd	DBDM.avg	9
2	12	Total.Students..All.Grades..Excludes.AE...Public.School..sd	PD.avg	10
2	10	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Leadership.avg	11
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..min	20
2	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..max	21
2	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..mean	22
2	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..sd	23
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Pupil.Teacher.Ratio..Public.School..median	24
2	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Lunch.Eligible.mean	25
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Lunch.Eligible.sd	26
2	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Lunch.Eligible.median	27
2	11	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.min	28
2	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.mean	29
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.sd	30
2	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Reduced.Lunch.Eligible.median	31
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students.mean	32
2	1	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students.sd	33
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Total.Students.median	34
2	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	8	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	5	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.min	38
2	15	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.max	39
2	11	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.mean	40
2	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.sd	41
2	10	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Free.Reduced.Lunch.Rate.median	42
2	7	Total.Students..All.Grades..Excludes.AE...Public.School..sd	City..Large	43
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Rural..Distant	44
2	2	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Rural..Remote	45
2	4	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Suburb..Large	46
2	3	Total.Students..All.Grades..Excludes.AE...Public.School..sd	Town..Distant	47
2	13	Town..Distant	Designate.district.level.contact.person.	1
2	10	Town..Distant	Administer.implementation.survey..e.g..Collabor...	2
2	14	Town..Distant	Use.technology.to.increase.the.quality.and.time...	3
2	16	Town..Distant	Participate.in.regional..cadre..and.state.event...	4
2	13	Town..Distant	Annually..summarize.district.wide.fidelity.and....	5
2	17	Town..Distant	Align.implementation.goals.with.CSIP..Comprehen...	6
2	12	Town..Distant	CFA.avg	7
2	17	Town..Distant	ETLP.avg	8
2	14	Town..Distant	DBDM.avg	9
2	14	Town..Distant	PD.avg	10
2	15	Town..Distant	Leadership.avg	11
2	10	Town..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	11	Town..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	10	Town..Distant	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	12	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	11	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	11	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	13	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	11	Town..Distant	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	7	Town..Distant	Pupil.Teacher.Ratio..Public.School..min	20
2	10	Town..Distant	Pupil.Teacher.Ratio..Public.School..max	21
2	9	Town..Distant	Pupil.Teacher.Ratio..Public.School..mean	22
2	7	Town..Distant	Pupil.Teacher.Ratio..Public.School..sd	23
2	9	Town..Distant	Pupil.Teacher.Ratio..Public.School..median	24
2	10	Town..Distant	Free.Lunch.Eligible.mean	25
2	14	Town..Distant	Free.Lunch.Eligible.sd	26
2	9	Town..Distant	Free.Lunch.Eligible.median	27
2	6	Town..Distant	Reduced.Lunch.Eligible.min	28
2	10	Town..Distant	Reduced.Lunch.Eligible.mean	29
2	17	Town..Distant	Reduced.Lunch.Eligible.sd	30
2	10	Town..Distant	Reduced.Lunch.Eligible.median	31
2	10	Town..Distant	Total.Students.mean	32
2	11	Town..Distant	Total.Students.sd	33
2	10	Town..Distant	Total.Students.median	34
2	9	Town..Distant	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	15	Town..Distant	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	9	Town..Distant	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	14	Town..Distant	Free.Reduced.Lunch.Rate.min	38
2	9	Town..Distant	Free.Reduced.Lunch.Rate.max	39
2	13	Town..Distant	Free.Reduced.Lunch.Rate.mean	40
2	9	Town..Distant	Free.Reduced.Lunch.Rate.sd	41
2	13	Town..Distant	Free.Reduced.Lunch.Rate.median	42
2	16	Town..Distant	City..Large	43
2	11	Town..Distant	Rural..Distant	44
2	10	Town..Distant	Rural..Remote	45
2	13	Town..Distant	Suburb..Large	46
2	1	Town..Distant	Town..Distant	47
2	6	Use.technology.to.increase.the.quality.and.time...	Designate.district.level.contact.person.	1
2	3	Use.technology.to.increase.the.quality.and.time...	Administer.implementation.survey..e.g..Collabor...	2
2	1	Use.technology.to.increase.the.quality.and.time...	Use.technology.to.increase.the.quality.and.time...	3
2	5	Use.technology.to.increase.the.quality.and.time...	Participate.in.regional..cadre..and.state.event...	4
2	2	Use.technology.to.increase.the.quality.and.time...	Annually..summarize.district.wide.fidelity.and....	5
2	3	Use.technology.to.increase.the.quality.and.time...	Align.implementation.goals.with.CSIP..Comprehen...	6
2	10	Use.technology.to.increase.the.quality.and.time...	CFA.avg	7
2	6	Use.technology.to.increase.the.quality.and.time...	ETLP.avg	8
2	12	Use.technology.to.increase.the.quality.and.time...	DBDM.avg	9
2	8	Use.technology.to.increase.the.quality.and.time...	PD.avg	10
2	12	Use.technology.to.increase.the.quality.and.time...	Leadership.avg	11
2	14	Use.technology.to.increase.the.quality.and.time...	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	15	Use.technology.to.increase.the.quality.and.time...	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	14	Use.technology.to.increase.the.quality.and.time...	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	20	Use.technology.to.increase.the.quality.and.time...	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	15	Use.technology.to.increase.the.quality.and.time...	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	15	Use.technology.to.increase.the.quality.and.time...	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	16	Use.technology.to.increase.the.quality.and.time...	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	15	Use.technology.to.increase.the.quality.and.time...	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	20	Use.technology.to.increase.the.quality.and.time...	Pupil.Teacher.Ratio..Public.School..min	20
2	15	Use.technology.to.increase.the.quality.and.time...	Pupil.Teacher.Ratio..Public.School..max	21
2	11	Use.technology.to.increase.the.quality.and.time...	Pupil.Teacher.Ratio..Public.School..mean	22
2	17	Use.technology.to.increase.the.quality.and.time...	Pupil.Teacher.Ratio..Public.School..sd	23
2	11	Use.technology.to.increase.the.quality.and.time...	Pupil.Teacher.Ratio..Public.School..median	24
2	16	Use.technology.to.increase.the.quality.and.time...	Free.Lunch.Eligible.mean	25
2	16	Use.technology.to.increase.the.quality.and.time...	Free.Lunch.Eligible.sd	26
2	16	Use.technology.to.increase.the.quality.and.time...	Free.Lunch.Eligible.median	27
2	18	Use.technology.to.increase.the.quality.and.time...	Reduced.Lunch.Eligible.min	28
2	18	Use.technology.to.increase.the.quality.and.time...	Reduced.Lunch.Eligible.mean	29
2	18	Use.technology.to.increase.the.quality.and.time...	Reduced.Lunch.Eligible.sd	30
2	18	Use.technology.to.increase.the.quality.and.time...	Reduced.Lunch.Eligible.median	31
2	14	Use.technology.to.increase.the.quality.and.time...	Total.Students.mean	32
2	15	Use.technology.to.increase.the.quality.and.time...	Total.Students.sd	33
2	14	Use.technology.to.increase.the.quality.and.time...	Total.Students.median	34
2	16	Use.technology.to.increase.the.quality.and.time...	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	16	Use.technology.to.increase.the.quality.and.time...	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	16	Use.technology.to.increase.the.quality.and.time...	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	17	Use.technology.to.increase.the.quality.and.time...	Free.Reduced.Lunch.Rate.min	38
2	14	Use.technology.to.increase.the.quality.and.time...	Free.Reduced.Lunch.Rate.max	39
2	20	Use.technology.to.increase.the.quality.and.time...	Free.Reduced.Lunch.Rate.mean	40
2	19	Use.technology.to.increase.the.quality.and.time...	Free.Reduced.Lunch.Rate.sd	41
2	16	Use.technology.to.increase.the.quality.and.time...	Free.Reduced.Lunch.Rate.median	42
2	15	Use.technology.to.increase.the.quality.and.time...	City..Large	43
2	20	Use.technology.to.increase.the.quality.and.time...	Rural..Distant	44
2	11	Use.technology.to.increase.the.quality.and.time...	Rural..Remote	45
2	10	Use.technology.to.increase.the.quality.and.time...	Suburb..Large	46
2	13	Use.technology.to.increase.the.quality.and.time...	Town..Distant	47
