y	showSelected2	group
6.68	Pupil.Teacher.Ratio..Public.School..min	17114
7.72	Pupil.Teacher.Ratio..Public.School..min	17115
7.72	Pupil.Teacher.Ratio..Public.School..min	17116
7.72	Pupil.Teacher.Ratio..Public.School..min	17117
7.72	Pupil.Teacher.Ratio..Public.School..min	17118
7.72	Pupil.Teacher.Ratio..Public.School..min	17119
7.72	Pupil.Teacher.Ratio..Public.School..min	17120
7.72	Pupil.Teacher.Ratio..Public.School..min	17121
7.72	Pupil.Teacher.Ratio..Public.School..min	17122
7.72	Pupil.Teacher.Ratio..Public.School..min	17123
11.19	Pupil.Teacher.Ratio..Public.School..min	17124
11.84	Pupil.Teacher.Ratio..Public.School..min	17125
11.84	Pupil.Teacher.Ratio..Public.School..min	17126
11.84	Pupil.Teacher.Ratio..Public.School..min	17127
11.84	Pupil.Teacher.Ratio..Public.School..min	17128
11.02	Pupil.Teacher.Ratio..Public.School..min	17129
11.02	Pupil.Teacher.Ratio..Public.School..min	17130
11.02	Pupil.Teacher.Ratio..Public.School..min	17131
11.02	Pupil.Teacher.Ratio..Public.School..min	17132
11.27	Pupil.Teacher.Ratio..Public.School..min	17133
11.27	Pupil.Teacher.Ratio..Public.School..min	17134
11.27	Pupil.Teacher.Ratio..Public.School..min	17135
11.27	Pupil.Teacher.Ratio..Public.School..min	17136
11.35	Pupil.Teacher.Ratio..Public.School..min	17137
11.35	Pupil.Teacher.Ratio..Public.School..min	17138
11.35	Pupil.Teacher.Ratio..Public.School..min	17139
11.35	Pupil.Teacher.Ratio..Public.School..min	17140
11.35	Pupil.Teacher.Ratio..Public.School..min	17141
11.35	Pupil.Teacher.Ratio..Public.School..min	17142
11.35	Pupil.Teacher.Ratio..Public.School..min	17143
11.35	Pupil.Teacher.Ratio..Public.School..min	17144
11.35	Pupil.Teacher.Ratio..Public.School..min	17145
9.73	Pupil.Teacher.Ratio..Public.School..min	17146
9.73	Pupil.Teacher.Ratio..Public.School..min	17147
9.73	Pupil.Teacher.Ratio..Public.School..min	17148
9.73	Pupil.Teacher.Ratio..Public.School..min	17149
9.14	Pupil.Teacher.Ratio..Public.School..min	17150
9.14	Pupil.Teacher.Ratio..Public.School..min	17151
9.14	Pupil.Teacher.Ratio..Public.School..min	17152
9.14	Pupil.Teacher.Ratio..Public.School..min	17153
8.28	Pupil.Teacher.Ratio..Public.School..min	17154
8.28	Pupil.Teacher.Ratio..Public.School..min	17155
8.28	Pupil.Teacher.Ratio..Public.School..min	17156
8.28	Pupil.Teacher.Ratio..Public.School..min	17157
8.89	Pupil.Teacher.Ratio..Public.School..min	17158
9.34	Pupil.Teacher.Ratio..Public.School..min	17159
9.33	Pupil.Teacher.Ratio..Public.School..min	17160
9.33	Pupil.Teacher.Ratio..Public.School..min	17161
9.33	Pupil.Teacher.Ratio..Public.School..min	17162
9.33	Pupil.Teacher.Ratio..Public.School..min	17163
0	Pupil.Teacher.Ratio..Public.School..min	17164
0	Pupil.Teacher.Ratio..Public.School..min	17165
0	Pupil.Teacher.Ratio..Public.School..min	17166
0	Pupil.Teacher.Ratio..Public.School..min	17167
9.51	Pupil.Teacher.Ratio..Public.School..min	17168
9.51	Pupil.Teacher.Ratio..Public.School..min	17169
9.51	Pupil.Teacher.Ratio..Public.School..min	17170
9.51	Pupil.Teacher.Ratio..Public.School..min	17171
11.64	Pupil.Teacher.Ratio..Public.School..min	17172
11.64	Pupil.Teacher.Ratio..Public.School..min	17173
11.64	Pupil.Teacher.Ratio..Public.School..min	17174
11.64	Pupil.Teacher.Ratio..Public.School..min	17175
10.45	Pupil.Teacher.Ratio..Public.School..min	17176
10.45	Pupil.Teacher.Ratio..Public.School..min	17177
10.45	Pupil.Teacher.Ratio..Public.School..min	17178
10.45	Pupil.Teacher.Ratio..Public.School..min	17179
14.63	Pupil.Teacher.Ratio..Public.School..min	17180
15.45	Pupil.Teacher.Ratio..Public.School..max	17181
15.45	Pupil.Teacher.Ratio..Public.School..max	17182
15.45	Pupil.Teacher.Ratio..Public.School..max	17183
15.45	Pupil.Teacher.Ratio..Public.School..max	17184
17.25	Pupil.Teacher.Ratio..Public.School..max	17185
17.5	Pupil.Teacher.Ratio..Public.School..max	17186
8.71	Pupil.Teacher.Ratio..Public.School..max	17187
8.4	Pupil.Teacher.Ratio..Public.School..max	17188
8.4	Pupil.Teacher.Ratio..Public.School..max	17189
8.4	Pupil.Teacher.Ratio..Public.School..max	17190
8.4	Pupil.Teacher.Ratio..Public.School..max	17191
10.56	Pupil.Teacher.Ratio..Public.School..max	17192
9.63	Pupil.Teacher.Ratio..Public.School..max	17193
11.26	Pupil.Teacher.Ratio..Public.School..max	17194
11.26	Pupil.Teacher.Ratio..Public.School..max	17195
11.26	Pupil.Teacher.Ratio..Public.School..max	17196
11.26	Pupil.Teacher.Ratio..Public.School..max	17197
15.96	Pupil.Teacher.Ratio..Public.School..max	17198
16.11	Pupil.Teacher.Ratio..Public.School..max	17199
17.55	Pupil.Teacher.Ratio..Public.School..max	17200
17.55	Pupil.Teacher.Ratio..Public.School..max	17201
17.55	Pupil.Teacher.Ratio..Public.School..max	17202
17.55	Pupil.Teacher.Ratio..Public.School..max	17203
14.8	Pupil.Teacher.Ratio..Public.School..max	17204
16.98	Pupil.Teacher.Ratio..Public.School..max	17205
16.98	Pupil.Teacher.Ratio..Public.School..max	17206
16.98	Pupil.Teacher.Ratio..Public.School..max	17207
16.98	Pupil.Teacher.Ratio..Public.School..max	17208
15.33	Pupil.Teacher.Ratio..Public.School..max	17209
15.26	Pupil.Teacher.Ratio..Public.School..max	17210
15.26	Pupil.Teacher.Ratio..Public.School..max	17211
15.26	Pupil.Teacher.Ratio..Public.School..max	17212
15.26	Pupil.Teacher.Ratio..Public.School..max	17213
14.22	Pupil.Teacher.Ratio..Public.School..max	17214
15.11	Pupil.Teacher.Ratio..Public.School..max	17215
15.11	Pupil.Teacher.Ratio..Public.School..max	17216
15.11	Pupil.Teacher.Ratio..Public.School..max	17217
15.11	Pupil.Teacher.Ratio..Public.School..max	17218
15.7	Pupil.Teacher.Ratio..Public.School..max	17219
15.12	Pupil.Teacher.Ratio..Public.School..max	17220
15.12	Pupil.Teacher.Ratio..Public.School..max	17221
15.12	Pupil.Teacher.Ratio..Public.School..max	17222
15.12	Pupil.Teacher.Ratio..Public.School..max	17223
13.03	Pupil.Teacher.Ratio..Public.School..max	17224
12.75	Pupil.Teacher.Ratio..Public.School..max	17225
12.75	Pupil.Teacher.Ratio..Public.School..max	17226
12.75	Pupil.Teacher.Ratio..Public.School..max	17227
12.75	Pupil.Teacher.Ratio..Public.School..max	17228
14.67	Pupil.Teacher.Ratio..Public.School..max	17229
12.32	Pupil.Teacher.Ratio..Public.School..max	17230
23.31	Pupil.Teacher.Ratio..Public.School..max	17231
23.31	Pupil.Teacher.Ratio..Public.School..max	17232
23.31	Pupil.Teacher.Ratio..Public.School..max	17233
23.31	Pupil.Teacher.Ratio..Public.School..max	17234
22.11	Pupil.Teacher.Ratio..Public.School..max	17235
22.11	Pupil.Teacher.Ratio..Public.School..max	17236
22.11	Pupil.Teacher.Ratio..Public.School..max	17237
22.11	Pupil.Teacher.Ratio..Public.School..max	17238
23.3	Pupil.Teacher.Ratio..Public.School..max	17239
23.3	Pupil.Teacher.Ratio..Public.School..max	17240
23.3	Pupil.Teacher.Ratio..Public.School..max	17241
23.3	Pupil.Teacher.Ratio..Public.School..max	17242
23.3	Pupil.Teacher.Ratio..Public.School..max	17243
23.3	Pupil.Teacher.Ratio..Public.School..max	17244
23.3	Pupil.Teacher.Ratio..Public.School..max	17245
23.3	Pupil.Teacher.Ratio..Public.School..max	17246
23.3	Pupil.Teacher.Ratio..Public.School..max	17247
12.75	Pupil.Teacher.Ratio..Public.School..max	17248
12.75	Pupil.Teacher.Ratio..Public.School..max	17249
12.75	Pupil.Teacher.Ratio..Public.School..max	17250
12.75	Pupil.Teacher.Ratio..Public.School..max	17251
11.54	Pupil.Teacher.Ratio..Public.School..max	17252
11.54	Pupil.Teacher.Ratio..Public.School..max	17253
11.54	Pupil.Teacher.Ratio..Public.School..max	17254
11.54	Pupil.Teacher.Ratio..Public.School..max	17255
17.38	Pupil.Teacher.Ratio..Public.School..max	17256
17.38	Pupil.Teacher.Ratio..Public.School..max	17257
17.38	Pupil.Teacher.Ratio..Public.School..max	17258
17.38	Pupil.Teacher.Ratio..Public.School..max	17259
14.36	Pupil.Teacher.Ratio..Public.School..max	17260
15.4	Pupil.Teacher.Ratio..Public.School..max	17261
12.17	Pupil.Teacher.Ratio..Public.School..max	17262
12.5	Pupil.Teacher.Ratio..Public.School..max	17263
12.5	Pupil.Teacher.Ratio..Public.School..max	17264
12.5	Pupil.Teacher.Ratio..Public.School..max	17265
12.5	Pupil.Teacher.Ratio..Public.School..max	17266
15.5	Pupil.Teacher.Ratio..Public.School..max	17267
15.5	Pupil.Teacher.Ratio..Public.School..max	17268
15.5	Pupil.Teacher.Ratio..Public.School..max	17269
15.5	Pupil.Teacher.Ratio..Public.School..max	17270
12.76	Pupil.Teacher.Ratio..Public.School..max	17271
10.07	Pupil.Teacher.Ratio..Public.School..max	17272
10.07	Pupil.Teacher.Ratio..Public.School..max	17273
10.07	Pupil.Teacher.Ratio..Public.School..max	17274
10.07	Pupil.Teacher.Ratio..Public.School..max	17275
15.17	Pupil.Teacher.Ratio..Public.School..max	17276
32.38	Pupil.Teacher.Ratio..Public.School..max	17277
38.31	Pupil.Teacher.Ratio..Public.School..max	17278
38.31	Pupil.Teacher.Ratio..Public.School..max	17279
38.31	Pupil.Teacher.Ratio..Public.School..max	17280
38.31	Pupil.Teacher.Ratio..Public.School..max	17281
8.3	Pupil.Teacher.Ratio..Public.School..max	17282
8.46	Pupil.Teacher.Ratio..Public.School..max	17283
12.72	Pupil.Teacher.Ratio..Public.School..max	17284
12.72	Pupil.Teacher.Ratio..Public.School..max	17285
12.72	Pupil.Teacher.Ratio..Public.School..max	17286
12.72	Pupil.Teacher.Ratio..Public.School..max	17287
11.32	Pupil.Teacher.Ratio..Public.School..max	17288
17.38	Pupil.Teacher.Ratio..Public.School..max	17289
18.02	Pupil.Teacher.Ratio..Public.School..max	17290
13.97	Pupil.Teacher.Ratio..Public.School..max	17291
17.22	Pupil.Teacher.Ratio..Public.School..max	17292
17.22	Pupil.Teacher.Ratio..Public.School..max	17293
17.22	Pupil.Teacher.Ratio..Public.School..max	17294
17.22	Pupil.Teacher.Ratio..Public.School..max	17295
21.76	Pupil.Teacher.Ratio..Public.School..max	17296
21.76	Pupil.Teacher.Ratio..Public.School..max	17297
21.76	Pupil.Teacher.Ratio..Public.School..max	17298
21.76	Pupil.Teacher.Ratio..Public.School..max	17299
12.88	Pupil.Teacher.Ratio..Public.School..max	17300
14.18	Pupil.Teacher.Ratio..Public.School..max	17301
23.5	Pupil.Teacher.Ratio..Public.School..max	17302
24.5	Pupil.Teacher.Ratio..Public.School..max	17303
24.5	Pupil.Teacher.Ratio..Public.School..max	17304
24.5	Pupil.Teacher.Ratio..Public.School..max	17305
24.5	Pupil.Teacher.Ratio..Public.School..max	17306
12.54	Pupil.Teacher.Ratio..Public.School..max	17307
14.07	Pupil.Teacher.Ratio..Public.School..max	17308
14.07	Pupil.Teacher.Ratio..Public.School..max	17309
14.07	Pupil.Teacher.Ratio..Public.School..max	17310
14.07	Pupil.Teacher.Ratio..Public.School..max	17311
24	Pupil.Teacher.Ratio..Public.School..max	17312
17.79	Pupil.Teacher.Ratio..Public.School..max	17313
17.79	Pupil.Teacher.Ratio..Public.School..max	17314
17.79	Pupil.Teacher.Ratio..Public.School..max	17315
17.79	Pupil.Teacher.Ratio..Public.School..max	17316
18.46	Pupil.Teacher.Ratio..Public.School..max	17317
16.97	Pupil.Teacher.Ratio..Public.School..max	17318
16.97	Pupil.Teacher.Ratio..Public.School..max	17319
16.97	Pupil.Teacher.Ratio..Public.School..max	17320
16.97	Pupil.Teacher.Ratio..Public.School..max	17321
15.8	Pupil.Teacher.Ratio..Public.School..max	17322
16.33	Pupil.Teacher.Ratio..Public.School..max	17323
13.97	Pupil.Teacher.Ratio..Public.School..max	17324
9.62	Pupil.Teacher.Ratio..Public.School..max	17325
8.81	Pupil.Teacher.Ratio..Public.School..max	17326
14.69	Pupil.Teacher.Ratio..Public.School..max	17327
14.06	Pupil.Teacher.Ratio..Public.School..max	17328
14.96	Pupil.Teacher.Ratio..Public.School..max	17329
15.76	Pupil.Teacher.Ratio..Public.School..max	17330
11	Pupil.Teacher.Ratio..Public.School..max	17331
12.48	Pupil.Teacher.Ratio..Public.School..max	17332
12.48	Pupil.Teacher.Ratio..Public.School..max	17333
12.48	Pupil.Teacher.Ratio..Public.School..max	17334
12.48	Pupil.Teacher.Ratio..Public.School..max	17335
14.14	Pupil.Teacher.Ratio..Public.School..max	17336
14.88	Pupil.Teacher.Ratio..Public.School..max	17337
14.88	Pupil.Teacher.Ratio..Public.School..max	17338
14.88	Pupil.Teacher.Ratio..Public.School..max	17339
14.88	Pupil.Teacher.Ratio..Public.School..max	17340
12.71	Pupil.Teacher.Ratio..Public.School..max	17341
12.71	Pupil.Teacher.Ratio..Public.School..max	17342
12.71	Pupil.Teacher.Ratio..Public.School..max	17343
12.71	Pupil.Teacher.Ratio..Public.School..max	17344
13.88	Pupil.Teacher.Ratio..Public.School..max	17345
13.88	Pupil.Teacher.Ratio..Public.School..max	17346
13.88	Pupil.Teacher.Ratio..Public.School..max	17347
13.88	Pupil.Teacher.Ratio..Public.School..max	17348
13.88	Pupil.Teacher.Ratio..Public.School..max	17349
13.88	Pupil.Teacher.Ratio..Public.School..max	17350
13.88	Pupil.Teacher.Ratio..Public.School..max	17351
13.88	Pupil.Teacher.Ratio..Public.School..max	17352
13.88	Pupil.Teacher.Ratio..Public.School..max	17353
14.84	Pupil.Teacher.Ratio..Public.School..max	17354
12.97	Pupil.Teacher.Ratio..Public.School..max	17355
16.1	Pupil.Teacher.Ratio..Public.School..max	17356
13.8	Pupil.Teacher.Ratio..Public.School..max	17357
12.89	Pupil.Teacher.Ratio..Public.School..max	17358
12.89	Pupil.Teacher.Ratio..Public.School..max	17359
12.89	Pupil.Teacher.Ratio..Public.School..max	17360
12.89	Pupil.Teacher.Ratio..Public.School..max	17361
12.3	Pupil.Teacher.Ratio..Public.School..max	17362
23.5	Pupil.Teacher.Ratio..Public.School..max	17363
21	Pupil.Teacher.Ratio..Public.School..max	17364
21	Pupil.Teacher.Ratio..Public.School..max	17365
21	Pupil.Teacher.Ratio..Public.School..max	17366
21	Pupil.Teacher.Ratio..Public.School..max	17367
15.42	Pupil.Teacher.Ratio..Public.School..max	17368
15.42	Pupil.Teacher.Ratio..Public.School..max	17369
15.42	Pupil.Teacher.Ratio..Public.School..max	17370
15.42	Pupil.Teacher.Ratio..Public.School..max	17371
15.91	Pupil.Teacher.Ratio..Public.School..max	17372
15.77	Pupil.Teacher.Ratio..Public.School..max	17373
15.77	Pupil.Teacher.Ratio..Public.School..max	17374
15.77	Pupil.Teacher.Ratio..Public.School..max	17375
15.77	Pupil.Teacher.Ratio..Public.School..max	17376
13.92	Pupil.Teacher.Ratio..Public.School..max	17377
13.92	Pupil.Teacher.Ratio..Public.School..max	17378
13.92	Pupil.Teacher.Ratio..Public.School..max	17379
13.92	Pupil.Teacher.Ratio..Public.School..max	17380
17.06	Pupil.Teacher.Ratio..Public.School..max	17381
11.97	Pupil.Teacher.Ratio..Public.School..max	17382
11.09	Pupil.Teacher.Ratio..Public.School..max	17383
11.65	Pupil.Teacher.Ratio..Public.School..max	17384
11.65	Pupil.Teacher.Ratio..Public.School..max	17385
11.65	Pupil.Teacher.Ratio..Public.School..max	17386
11.65	Pupil.Teacher.Ratio..Public.School..max	17387
7.02	Pupil.Teacher.Ratio..Public.School..max	17388
7.02	Pupil.Teacher.Ratio..Public.School..max	17389
7.02	Pupil.Teacher.Ratio..Public.School..max	17390
7.02	Pupil.Teacher.Ratio..Public.School..max	17391
15.13	Pupil.Teacher.Ratio..Public.School..max	17392
15.53	Pupil.Teacher.Ratio..Public.School..max	17393
15.13	Pupil.Teacher.Ratio..Public.School..max	17394
15	Pupil.Teacher.Ratio..Public.School..max	17395
15	Pupil.Teacher.Ratio..Public.School..max	17396
15	Pupil.Teacher.Ratio..Public.School..max	17397
15	Pupil.Teacher.Ratio..Public.School..max	17398
13.09	Pupil.Teacher.Ratio..Public.School..max	17399
12.37	Pupil.Teacher.Ratio..Public.School..max	17400
12.62	Pupil.Teacher.Ratio..Public.School..max	17401
12.8	Pupil.Teacher.Ratio..Public.School..max	17402
12.8	Pupil.Teacher.Ratio..Public.School..max	17403
12.8	Pupil.Teacher.Ratio..Public.School..max	17404
12.8	Pupil.Teacher.Ratio..Public.School..max	17405
14.29	Pupil.Teacher.Ratio..Public.School..max	17406
14.98	Pupil.Teacher.Ratio..Public.School..max	17407
15.86	Pupil.Teacher.Ratio..Public.School..max	17408
15.86	Pupil.Teacher.Ratio..Public.School..max	17409
15.86	Pupil.Teacher.Ratio..Public.School..max	17410
15.86	Pupil.Teacher.Ratio..Public.School..max	17411
6.22	Pupil.Teacher.Ratio..Public.School..max	17412
6.66	Pupil.Teacher.Ratio..Public.School..max	17413
7	Pupil.Teacher.Ratio..Public.School..max	17414
7	Pupil.Teacher.Ratio..Public.School..max	17415
7	Pupil.Teacher.Ratio..Public.School..max	17416
7	Pupil.Teacher.Ratio..Public.School..max	17417
8.76	Pupil.Teacher.Ratio..Public.School..max	17418
6.93	Pupil.Teacher.Ratio..Public.School..max	17419
6.93	Pupil.Teacher.Ratio..Public.School..max	17420
6.93	Pupil.Teacher.Ratio..Public.School..max	17421
6.93	Pupil.Teacher.Ratio..Public.School..max	17422
6.77	Pupil.Teacher.Ratio..Public.School..max	17423
6.77	Pupil.Teacher.Ratio..Public.School..max	17424
6.77	Pupil.Teacher.Ratio..Public.School..max	17425
6.77	Pupil.Teacher.Ratio..Public.School..max	17426
6.77	Pupil.Teacher.Ratio..Public.School..max	17427
6.77	Pupil.Teacher.Ratio..Public.School..max	17428
6.77	Pupil.Teacher.Ratio..Public.School..max	17429
6.77	Pupil.Teacher.Ratio..Public.School..max	17430
6.77	Pupil.Teacher.Ratio..Public.School..max	17431
12.5	Pupil.Teacher.Ratio..Public.School..max	17432
16	Pupil.Teacher.Ratio..Public.School..max	17433
16	Pupil.Teacher.Ratio..Public.School..max	17434
16	Pupil.Teacher.Ratio..Public.School..max	17435
16	Pupil.Teacher.Ratio..Public.School..max	17436
8.92	Pupil.Teacher.Ratio..Public.School..max	17437
8.92	Pupil.Teacher.Ratio..Public.School..max	17438
8.92	Pupil.Teacher.Ratio..Public.School..max	17439
8.92	Pupil.Teacher.Ratio..Public.School..max	17440
8.86	Pupil.Teacher.Ratio..Public.School..max	17441
8.86	Pupil.Teacher.Ratio..Public.School..max	17442
8.86	Pupil.Teacher.Ratio..Public.School..max	17443
8.86	Pupil.Teacher.Ratio..Public.School..max	17444
8.72	Pupil.Teacher.Ratio..Public.School..max	17445
8.72	Pupil.Teacher.Ratio..Public.School..max	17446
8.72	Pupil.Teacher.Ratio..Public.School..max	17447
8.72	Pupil.Teacher.Ratio..Public.School..max	17448
8.72	Pupil.Teacher.Ratio..Public.School..max	17449
8.72	Pupil.Teacher.Ratio..Public.School..max	17450
8.72	Pupil.Teacher.Ratio..Public.School..max	17451
8.72	Pupil.Teacher.Ratio..Public.School..max	17452
8.72	Pupil.Teacher.Ratio..Public.School..max	17453
16.63	Pupil.Teacher.Ratio..Public.School..max	17454
16.63	Pupil.Teacher.Ratio..Public.School..max	17455
16.63	Pupil.Teacher.Ratio..Public.School..max	17456
16.63	Pupil.Teacher.Ratio..Public.School..max	17457
16.93	Pupil.Teacher.Ratio..Public.School..max	17458
16.93	Pupil.Teacher.Ratio..Public.School..max	17459
16.93	Pupil.Teacher.Ratio..Public.School..max	17460
16.93	Pupil.Teacher.Ratio..Public.School..max	17461
13.67	Pupil.Teacher.Ratio..Public.School..max	17462
13.07	Pupil.Teacher.Ratio..Public.School..max	17463
13.07	Pupil.Teacher.Ratio..Public.School..max	17464
13.07	Pupil.Teacher.Ratio..Public.School..max	17465
13.07	Pupil.Teacher.Ratio..Public.School..max	17466
11.74	Pupil.Teacher.Ratio..Public.School..max	17467
12.26	Pupil.Teacher.Ratio..Public.School..max	17468
12.26	Pupil.Teacher.Ratio..Public.School..max	17469
12.26	Pupil.Teacher.Ratio..Public.School..max	17470
12.26	Pupil.Teacher.Ratio..Public.School..max	17471
10.14	Pupil.Teacher.Ratio..Public.School..max	17472
13.77	Pupil.Teacher.Ratio..Public.School..max	17473
13.77	Pupil.Teacher.Ratio..Public.School..max	17474
13.77	Pupil.Teacher.Ratio..Public.School..max	17475
13.77	Pupil.Teacher.Ratio..Public.School..max	17476
15.53	Pupil.Teacher.Ratio..Public.School..max	17477
18.64	Pupil.Teacher.Ratio..Public.School..max	17478
18.64	Pupil.Teacher.Ratio..Public.School..max	17479
18.64	Pupil.Teacher.Ratio..Public.School..max	17480
18.64	Pupil.Teacher.Ratio..Public.School..max	17481
14.6	Pupil.Teacher.Ratio..Public.School..max	17482
16.04	Pupil.Teacher.Ratio..Public.School..max	17483
15.89	Pupil.Teacher.Ratio..Public.School..max	17484
15.89	Pupil.Teacher.Ratio..Public.School..max	17485
15.89	Pupil.Teacher.Ratio..Public.School..max	17486
15.89	Pupil.Teacher.Ratio..Public.School..max	17487
24.46	Pupil.Teacher.Ratio..Public.School..max	17488
13.14	Pupil.Teacher.Ratio..Public.School..max	17489
13.8	Pupil.Teacher.Ratio..Public.School..max	17490
18.16	Pupil.Teacher.Ratio..Public.School..max	17491
19.25	Pupil.Teacher.Ratio..Public.School..max	17492
19.25	Pupil.Teacher.Ratio..Public.School..max	17493
19.25	Pupil.Teacher.Ratio..Public.School..max	17494
19.25	Pupil.Teacher.Ratio..Public.School..max	17495
16.48	Pupil.Teacher.Ratio..Public.School..max	17496
18.7	Pupil.Teacher.Ratio..Public.School..max	17497
18.7	Pupil.Teacher.Ratio..Public.School..max	17498
18.7	Pupil.Teacher.Ratio..Public.School..max	17499
18.7	Pupil.Teacher.Ratio..Public.School..max	17500
18.62	Pupil.Teacher.Ratio..Public.School..max	17501
18.62	Pupil.Teacher.Ratio..Public.School..max	17502
18.62	Pupil.Teacher.Ratio..Public.School..max	17503
18.62	Pupil.Teacher.Ratio..Public.School..max	17504
18.62	Pupil.Teacher.Ratio..Public.School..max	17505
18.62	Pupil.Teacher.Ratio..Public.School..max	17506
18.62	Pupil.Teacher.Ratio..Public.School..max	17507
18.62	Pupil.Teacher.Ratio..Public.School..max	17508
18.62	Pupil.Teacher.Ratio..Public.School..max	17509
18.33	Pupil.Teacher.Ratio..Public.School..max	17510
28	Pupil.Teacher.Ratio..Public.School..max	17511
28	Pupil.Teacher.Ratio..Public.School..max	17512
28	Pupil.Teacher.Ratio..Public.School..max	17513
28	Pupil.Teacher.Ratio..Public.School..max	17514
15.33	Pupil.Teacher.Ratio..Public.School..max	17515
15.33	Pupil.Teacher.Ratio..Public.School..max	17516
15.33	Pupil.Teacher.Ratio..Public.School..max	17517
15.33	Pupil.Teacher.Ratio..Public.School..max	17518
15.05	Pupil.Teacher.Ratio..Public.School..max	17519
15.05	Pupil.Teacher.Ratio..Public.School..max	17520
15.05	Pupil.Teacher.Ratio..Public.School..max	17521
15.05	Pupil.Teacher.Ratio..Public.School..max	17522
15.78	Pupil.Teacher.Ratio..Public.School..max	17523
15.78	Pupil.Teacher.Ratio..Public.School..max	17524
15.78	Pupil.Teacher.Ratio..Public.School..max	17525
15.78	Pupil.Teacher.Ratio..Public.School..max	17526
15.78	Pupil.Teacher.Ratio..Public.School..max	17527
15.78	Pupil.Teacher.Ratio..Public.School..max	17528
15.78	Pupil.Teacher.Ratio..Public.School..max	17529
15.78	Pupil.Teacher.Ratio..Public.School..max	17530
15.78	Pupil.Teacher.Ratio..Public.School..max	17531
16.69	Pupil.Teacher.Ratio..Public.School..max	17532
16.69	Pupil.Teacher.Ratio..Public.School..max	17533
16.69	Pupil.Teacher.Ratio..Public.School..max	17534
16.69	Pupil.Teacher.Ratio..Public.School..max	17535
15.79	Pupil.Teacher.Ratio..Public.School..max	17536
13.23	Pupil.Teacher.Ratio..Public.School..max	17537
14.98	Pupil.Teacher.Ratio..Public.School..max	17538
15.25	Pupil.Teacher.Ratio..Public.School..max	17539
15.25	Pupil.Teacher.Ratio..Public.School..max	17540
15.25	Pupil.Teacher.Ratio..Public.School..max	17541
15.25	Pupil.Teacher.Ratio..Public.School..max	17542
14.8	Pupil.Teacher.Ratio..Public.School..max	17543
14.68	Pupil.Teacher.Ratio..Public.School..max	17544
14.68	Pupil.Teacher.Ratio..Public.School..max	17545
14.68	Pupil.Teacher.Ratio..Public.School..max	17546
14.68	Pupil.Teacher.Ratio..Public.School..max	17547
14.68	Pupil.Teacher.Ratio..Public.School..max	17548
14.68	Pupil.Teacher.Ratio..Public.School..max	17549
14.68	Pupil.Teacher.Ratio..Public.School..max	17550
14.68	Pupil.Teacher.Ratio..Public.School..max	17551
14.68	Pupil.Teacher.Ratio..Public.School..max	17552
13.51	Pupil.Teacher.Ratio..Public.School..max	17553
12.88	Pupil.Teacher.Ratio..Public.School..max	17554
12.95	Pupil.Teacher.Ratio..Public.School..max	17555
15.64	Pupil.Teacher.Ratio..Public.School..max	17556
14.53	Pupil.Teacher.Ratio..Public.School..max	17557
14.53	Pupil.Teacher.Ratio..Public.School..max	17558
14.53	Pupil.Teacher.Ratio..Public.School..max	17559
14.53	Pupil.Teacher.Ratio..Public.School..max	17560
9.6	Pupil.Teacher.Ratio..Public.School..max	17561
9.6	Pupil.Teacher.Ratio..Public.School..max	17562
9.6	Pupil.Teacher.Ratio..Public.School..max	17563
9.6	Pupil.Teacher.Ratio..Public.School..max	17564
9.3	Pupil.Teacher.Ratio..Public.School..max	17565
9.3	Pupil.Teacher.Ratio..Public.School..max	17566
9.3	Pupil.Teacher.Ratio..Public.School..max	17567
9.3	Pupil.Teacher.Ratio..Public.School..max	17568
7.11	Pupil.Teacher.Ratio..Public.School..max	17569
7.11	Pupil.Teacher.Ratio..Public.School..max	17570
7.11	Pupil.Teacher.Ratio..Public.School..max	17571
7.11	Pupil.Teacher.Ratio..Public.School..max	17572
15.8	Pupil.Teacher.Ratio..Public.School..max	17573
15.8	Pupil.Teacher.Ratio..Public.School..max	17574
15.8	Pupil.Teacher.Ratio..Public.School..max	17575
15.8	Pupil.Teacher.Ratio..Public.School..max	17576
14.13	Pupil.Teacher.Ratio..Public.School..max	17577
14.8	Pupil.Teacher.Ratio..Public.School..max	17578
14.8	Pupil.Teacher.Ratio..Public.School..max	17579
14.8	Pupil.Teacher.Ratio..Public.School..max	17580
14.8	Pupil.Teacher.Ratio..Public.School..max	17581
17.91	Pupil.Teacher.Ratio..Public.School..max	17582
17.91	Pupil.Teacher.Ratio..Public.School..max	17583
17.91	Pupil.Teacher.Ratio..Public.School..max	17584
17.91	Pupil.Teacher.Ratio..Public.School..max	17585
16.61	Pupil.Teacher.Ratio..Public.School..max	17586
16.61	Pupil.Teacher.Ratio..Public.School..max	17587
16.61	Pupil.Teacher.Ratio..Public.School..max	17588
16.61	Pupil.Teacher.Ratio..Public.School..max	17589
15.16	Pupil.Teacher.Ratio..Public.School..max	17590
15.16	Pupil.Teacher.Ratio..Public.School..max	17591
15.16	Pupil.Teacher.Ratio..Public.School..max	17592
15.16	Pupil.Teacher.Ratio..Public.School..max	17593
6.34	Pupil.Teacher.Ratio..Public.School..max	17594
6.51	Pupil.Teacher.Ratio..Public.School..max	17595
6.51	Pupil.Teacher.Ratio..Public.School..max	17596
6.51	Pupil.Teacher.Ratio..Public.School..max	17597
