fill	x	y	key	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FF5938	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.mean	354	0.5	1.5	1.5	2.5	#FF5938	0
#FF0000	1	1	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	355	0.5	1.5	0.5	1.5	#FF0000	0
#FF6F4D	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.median	356	0.5	1.5	1.5	2.5	#FF6F4D	0
#FFC7B5	1	7	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Reduced.Lunch.Eligible.min	357	0.5	1.5	6.5	7.5	#FFC7B5	0
#FF8767	1	3	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Reduced.Lunch.Eligible.mean	358	0.5	1.5	2.5	3.5	#FF8767	0
#FF6342	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Reduced.Lunch.Eligible.sd	359	0.5	1.5	1.5	2.5	#FF6342	0
#FF9273	1	3	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Reduced.Lunch.Eligible.median	360	0.5	1.5	2.5	3.5	#FF9273	0
#FF8A6A	1	7	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Total.Students.mean	361	0.5	1.5	6.5	7.5	#FF8A6A	0
#FF6544	1	4	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Total.Students.sd	362	0.5	1.5	3.5	4.5	#FF6544	0
#FF9E81	1	7	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Total.Students.median	363	0.5	1.5	6.5	7.5	#FF9E81	0
#FF5737	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.and.Reduced.Lunch.Students..Public.School..mean	364	0.5	1.5	1.5	2.5	#FF5737	0
#FF0F04	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.and.Reduced.Lunch.Students..Public.School..sd	365	0.5	1.5	1.5	2.5	#FF0F04	0
#FF704E	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.and.Reduced.Lunch.Students..Public.School..median	366	0.5	1.5	1.5	2.5	#FF704E	0
#FFE1D6	1	10	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Reduced.Lunch.Rate.min	367	0.5	1.5	9.5	10.5	#FFE1D6	0
#FFAE94	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Reduced.Lunch.Rate.max	368	0.5	1.5	1.5	2.5	#FFAE94	0
#FFC6B2	1	3	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Reduced.Lunch.Rate.mean	369	0.5	1.5	2.5	3.5	#FFC6B2	0
#FFCDBC	1	5	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Reduced.Lunch.Rate.sd	370	0.5	1.5	4.5	5.5	#FFCDBC	0
#FFC6B2	1	3	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Free.Reduced.Lunch.Rate.median	371	0.5	1.5	2.5	3.5	#FFC6B2	0
#FFAF96	1	2	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	City..Large	372	0.5	1.5	1.5	2.5	#FFAF96	0
#E1CCFF	1	9	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Rural..Distant	373	0.5	1.5	8.5	9.5	#E1CCFF	0
#DCC4FF	1	5	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Rural..Remote	374	0.5	1.5	4.5	5.5	#DCC4FF	0
#FFE5DC	1	8	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Suburb..Large	375	0.5	1.5	7.5	8.5	#FFE5DC	0
#FFD8CA	1	9	Free.Lunch.Eligible.sd	Free.Lunch.Eligible.sd	Town..Distant	376	0.5	1.5	8.5	9.5	#FFD8CA	0
#EEE2FF	1	3	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Designate.district.level.contact.person.	377	0.5	1.5	2.5	3.5	#EEE2FF	0
#FFF4EF	1	14	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Administer.implementation.survey..e.g..Collabor...	378	0.5	1.5	13.5	14.5	#FFF4EF	0
#FFF7F4	1	18	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Use.technology.to.increase.the.quality.and.time...	379	0.5	1.5	17.5	18.5	#FFF7F4	0
#FFFBFA	1	20	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Participate.in.regional..cadre..and.state.event...	380	0.5	1.5	19.5	20.5	#FFFBFA	0
#F5EEFF	1	14	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Annually..summarize.district.wide.fidelity.and....	381	0.5	1.5	13.5	14.5	#F5EEFF	0
#FFF4EF	1	19	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Align.implementation.goals.with.CSIP..Comprehen...	382	0.5	1.5	18.5	19.5	#FFF4EF	0
#EFE3FF	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	CFA.avg	383	0.5	1.5	16.5	17.5	#EFE3FF	0
#ECDFFF	1	13	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	ETLP.avg	384	0.5	1.5	12.5	13.5	#ECDFFF	0
#EFE3FF	1	15	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	DBDM.avg	385	0.5	1.5	14.5	15.5	#EFE3FF	0
#E5D3FF	1	4	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	PD.avg	386	0.5	1.5	3.5	4.5	#E5D3FF	0
#E2CDFF	1	4	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Leadership.avg	387	0.5	1.5	3.5	4.5	#E2CDFF	0
#FFDFD4	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	388	0.5	1.5	15.5	16.5	#FFDFD4	0
#FFBFAA	1	9	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	389	0.5	1.5	8.5	9.5	#FFBFAA	0
#FFE7DE	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	390	0.5	1.5	15.5	16.5	#FFE7DE	0
#EDDFFF	1	6	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	391	0.5	1.5	5.5	6.5	#EDDFFF	0
#FFCDBC	1	13	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	392	0.5	1.5	12.5	13.5	#FFCDBC	0
#FFE1D7	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	393	0.5	1.5	15.5	16.5	#FFE1D7	0
#FFC4B1	1	10	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	394	0.5	1.5	9.5	10.5	#FFC4B1	0
#FFE7DE	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	395	0.5	1.5	15.5	16.5	#FFE7DE	0
#D6BBFF	1	5	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..min	396	0.5	1.5	4.5	5.5	#D6BBFF	0
#FFD0BF	1	8	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..max	397	0.5	1.5	7.5	8.5	#FFD0BF	0
#FFEEE8	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..mean	398	0.5	1.5	15.5	16.5	#FFEEE8	0
#FFC5B1	1	5	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..sd	399	0.5	1.5	4.5	5.5	#FFC5B1	0
#FFE7DE	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..median	400	0.5	1.5	16.5	17.5	#FFE7DE	0
#FFF5F1	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Lunch.Eligible.mean	401	0.5	1.5	16.5	17.5	#FFF5F1	0
#FFCDBC	1	10	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Lunch.Eligible.sd	402	0.5	1.5	9.5	10.5	#FFCDBC	0
#FFF7F3	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Lunch.Eligible.median	403	0.5	1.5	16.5	17.5	#FFF7F3	0
#F1E6FF	1	14	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.min	404	0.5	1.5	13.5	14.5	#F1E6FF	0
#FFEEE8	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.mean	405	0.5	1.5	16.5	17.5	#FFEEE8	0
#FFCBBA	1	10	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.sd	406	0.5	1.5	9.5	10.5	#FFCBBA	0
#FFF3EE	1	19	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.median	407	0.5	1.5	18.5	19.5	#FFF3EE	0
#FFDFD4	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Total.Students.mean	408	0.5	1.5	15.5	16.5	#FFDFD4	0
#FFBFAA	1	9	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Total.Students.sd	409	0.5	1.5	8.5	9.5	#FFBFAA	0
#FFE7DE	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Total.Students.median	410	0.5	1.5	15.5	16.5	#FFE7DE	0
#FFEEE7	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.and.Reduced.Lunch.Students..Public.School..mean	411	0.5	1.5	16.5	17.5	#FFEEE7	0
#FFC6B3	1	9	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.and.Reduced.Lunch.Students..Public.School..sd	412	0.5	1.5	8.5	9.5	#FFC6B3	0
#FFF1EC	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.and.Reduced.Lunch.Students..Public.School..median	413	0.5	1.5	16.5	17.5	#FFF1EC	0
#C4A2FF	1	2	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.min	414	0.5	1.5	1.5	2.5	#C4A2FF	0
#FFEEE8	1	8	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.max	415	0.5	1.5	7.5	8.5	#FFEEE8	0
#ECDFFF	1	9	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.mean	416	0.5	1.5	8.5	9.5	#ECDFFF	0
#FF0000	1	1	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	417	0.5	1.5	0.5	1.5	#FF0000	0
#F5EEFF	1	11	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.median	418	0.5	1.5	10.5	11.5	#F5EEFF	0
#F1E6FF	1	10	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	City..Large	419	0.5	1.5	9.5	10.5	#F1E6FF	0
#FFF3EE	1	16	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Rural..Distant	420	0.5	1.5	15.5	16.5	#FFF3EE	0
#F7F1FF	1	17	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Rural..Remote	421	0.5	1.5	16.5	17.5	#F7F1FF	0
#FFEFE8	1	12	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Suburb..Large	422	0.5	1.5	11.5	12.5	#FFEFE8	0
#FFE9E1	1	12	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	Town..Distant	423	0.5	1.5	11.5	12.5	#FFE9E1	0
#FFF4F0	1	10	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Designate.district.level.contact.person.	236	0.5	1.5	9.5	10.5	#FFF4F0	0
#FFF3EE	1	12	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Administer.implementation.survey..e.g..Collabor...	237	0.5	1.5	11.5	12.5	#FFF3EE	0
#FFE1D6	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Use.technology.to.increase.the.quality.and.time...	238	0.5	1.5	7.5	8.5	#FFE1D6	0
#FFD7C8	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Participate.in.regional..cadre..and.state.event...	239	0.5	1.5	7.5	8.5	#FFD7C8	0
#FFE2D7	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Annually..summarize.district.wide.fidelity.and....	240	0.5	1.5	5.5	6.5	#FFE2D7	0
#FFCBB9	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Align.implementation.goals.with.CSIP..Comprehen...	241	0.5	1.5	7.5	8.5	#FFCBB9	0
#FFCCBB	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	CFA.avg	242	0.5	1.5	7.5	8.5	#FFCCBB	0
#FFD5C7	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	ETLP.avg	243	0.5	1.5	7.5	8.5	#FFD5C7	0
#FFD1C1	1	10	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	DBDM.avg	244	0.5	1.5	9.5	10.5	#FFD1C1	0
#FFF2ED	1	13	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	PD.avg	245	0.5	1.5	12.5	13.5	#FFF2ED	0
#FFEBE4	1	14	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Leadership.avg	246	0.5	1.5	13.5	14.5	#FFEBE4	0
#FF8564	1	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	247	0.5	1.5	4.5	5.5	#FF8564	0
#FF5737	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	248	0.5	1.5	2.5	3.5	#FF5737	0
#FF9C7F	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	249	0.5	1.5	5.5	6.5	#FF9C7F	0
#F9F5FF	1	13	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	250	0.5	1.5	12.5	13.5	#F9F5FF	0
#FF6241	1	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	251	0.5	1.5	3.5	4.5	#FF6241	0
#FF8766	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	252	0.5	1.5	5.5	6.5	#FF8766	0
#FF5434	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	253	0.5	1.5	2.5	3.5	#FF5434	0
#FF9B7E	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	254	0.5	1.5	5.5	6.5	#FF9B7E	0
#CEAFFF	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..min	255	0.5	1.5	2.5	3.5	#CEAFFF	0
#FFA286	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..max	256	0.5	1.5	2.5	3.5	#FFA286	0
#FFB9A2	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..mean	257	0.5	1.5	5.5	6.5	#FFB9A2	0
#FFB59E	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..sd	258	0.5	1.5	2.5	3.5	#FFB59E	0
#FFA78C	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..median	259	0.5	1.5	5.5	6.5	#FFA78C	0
#FF6140	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Lunch.Eligible.mean	260	0.5	1.5	2.5	3.5	#FF6140	0
#FF0F04	1	2	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Lunch.Eligible.sd	261	0.5	1.5	1.5	2.5	#FF0F04	0
#FF7756	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Lunch.Eligible.median	262	0.5	1.5	2.5	3.5	#FF7756	0
#FFCDBC	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.min	263	0.5	1.5	7.5	8.5	#FFCDBC	0
#FF8868	1	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.mean	264	0.5	1.5	3.5	4.5	#FF8868	0
#FF5D3C	1	1	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.sd	265	0.5	1.5	0.5	1.5	#FF5D3C	0
#FF9476	1	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.median	266	0.5	1.5	4.5	5.5	#FF9476	0
#FF8564	1	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students.mean	267	0.5	1.5	4.5	5.5	#FF8564	0
#FF5737	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students.sd	268	0.5	1.5	2.5	3.5	#FF5737	0
#FF9C7F	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students.median	269	0.5	1.5	5.5	6.5	#FF9C7F	0
#FF5B3B	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..mean	270	0.5	1.5	2.5	3.5	#FF5B3B	0
#FF0000	1	1	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	271	0.5	1.5	0.5	1.5	#FF0000	0
#FF7554	1	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..median	272	0.5	1.5	3.5	4.5	#FF7554	0
#FFEEE7	1	11	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.min	273	0.5	1.5	10.5	11.5	#FFEEE7	0
#FFB69E	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.max	274	0.5	1.5	2.5	3.5	#FFB69E	0
#FFD0C0	1	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.mean	275	0.5	1.5	4.5	5.5	#FFD0C0	0
#FFC6B3	1	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.sd	276	0.5	1.5	3.5	4.5	#FFC6B3	0
#FFCFBF	1	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.median	277	0.5	1.5	4.5	5.5	#FFCFBF	0
#FFB9A3	1	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	City..Large	278	0.5	1.5	2.5	3.5	#FFB9A3	0
#E0CBFF	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Rural..Distant	279	0.5	1.5	7.5	8.5	#E0CBFF	0
#DDC5FF	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Rural..Remote	280	0.5	1.5	5.5	6.5	#DDC5FF	0
#FFE2D8	1	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Suburb..Large	281	0.5	1.5	5.5	6.5	#FFE2D8	0
#FFD7C9	1	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	Town..Distant	282	0.5	1.5	7.5	8.5	#FFD7C9	0
#FFFFFF	1	18	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Designate.district.level.contact.person.	424	0.5	1.5	17.5	18.5	#FFFFFF	0
#FFF6F3	1	16	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Administer.implementation.survey..e.g..Collabor...	425	0.5	1.5	15.5	16.5	#FFF6F3	0
#FFE1D6	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Use.technology.to.increase.the.quality.and.time...	426	0.5	1.5	8.5	9.5	#FFE1D6	0
#FFE0D5	1	11	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Participate.in.regional..cadre..and.state.event...	427	0.5	1.5	10.5	11.5	#FFE0D5	0
#FFEAE2	1	11	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Annually..summarize.district.wide.fidelity.and....	428	0.5	1.5	10.5	11.5	#FFEAE2	0
#FFCBB9	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Align.implementation.goals.with.CSIP..Comprehen...	429	0.5	1.5	6.5	7.5	#FFCBB9	0
#FFBDA8	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	CFA.avg	430	0.5	1.5	1.5	2.5	#FFBDA8	0
#FFCEBD	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	ETLP.avg	431	0.5	1.5	3.5	4.5	#FFCEBD	0
#FFBDA7	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	DBDM.avg	432	0.5	1.5	1.5	2.5	#FFBDA7	0
#FFE7DF	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	PD.avg	433	0.5	1.5	8.5	9.5	#FFE7DF	0
#FFD5C6	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Leadership.avg	434	0.5	1.5	2.5	3.5	#FFD5C6	0
#FF1A09	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students..All.Grades..Excludes.AE...Public.School..mean	435	0.5	1.5	0.5	1.5	#FF1A09	0
#FF6C4B	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students..All.Grades..Excludes.AE...Public.School..sd	436	0.5	1.5	4.5	5.5	#FF6C4B	0
#FF3219	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students..All.Grades..Excludes.AE...Public.School..median	437	0.5	1.5	1.5	2.5	#FF3219	0
#FF9375	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..min	438	0.5	1.5	1.5	2.5	#FF9375	0
#FF4426	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..max	439	0.5	1.5	2.5	3.5	#FF4426	0
#FF0000	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	440	0.5	1.5	0.5	1.5	#FF0000	0
#FF6443	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	441	0.5	1.5	4.5	5.5	#FF6443	0
#FF2812	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..median	442	0.5	1.5	1.5	2.5	#FF2812	0
